ID,SiteID,ObservationTimeUTC,Value
90917,360610135,2021-11-01 00:00:00.000,3.2
135832,360810125,2021-11-01 00:00:00.000,4.1
70768,360610115,2021-11-01 00:00:00.000,6.4
56589,360470118,2021-11-01 00:00:00.000,3.4
153807,360850111,2021-11-01 00:00:00.000,3.2
107126,360810120,2021-11-01 00:00:00.000,5.2
38936,360470052,2021-11-01 00:00:00.000,3.6
7177,360050110,2021-11-01 00:00:00.000,4.2
252587,36081NY09285,2021-11-01 00:00:00.000,3.73
252588,36061NY10130,2021-11-01 00:00:00.000,4.47
252589,36061NY08552,2021-11-01 00:00:00.000,5.96
252590,36061NY09734,2021-11-01 00:00:00.000,5.19
90918,360610135,2021-11-01 01:00:00.000,3.8
7178,360050110,2021-11-01 01:00:00.000,4.0
153808,360850111,2021-11-01 01:00:00.000,4.2
252592,36061NY09734,2021-11-01 01:00:00.000,6.81
70769,360610115,2021-11-01 01:00:00.000,4.9
107127,360810120,2021-11-01 01:00:00.000,3.5
252593,36061NY10130,2021-11-01 01:00:00.000,3.68
135833,360810125,2021-11-01 01:00:00.000,3.8
252594,36081NY09285,2021-11-01 01:00:00.000,3.65
252595,36061NY08552,2021-11-01 01:00:00.000,6.37
38937,360470052,2021-11-01 01:00:00.000,3.3
56590,360470118,2021-11-01 01:00:00.000,3.5
90919,360610135,2021-11-01 02:00:00.000,3.6
135834,360810125,2021-11-01 02:00:00.000,3.7
70770,360610115,2021-11-01 02:00:00.000,3.6
56591,360470118,2021-11-01 02:00:00.000,3.7
153809,360850111,2021-11-01 02:00:00.000,4.9
107128,360810120,2021-11-01 02:00:00.000,5.5
38938,360470052,2021-11-01 02:00:00.000,3.4
7179,360050110,2021-11-01 02:00:00.000,3.7
252597,36061NY09734,2021-11-01 02:00:00.000,4.58
252598,36081NY09285,2021-11-01 02:00:00.000,3.25
252599,36061NY08552,2021-11-01 02:00:00.000,4.92
252601,36061NY10130,2021-11-01 02:00:00.000,3.53
90920,360610135,2021-11-01 03:00:00.000,3.3
7180,360050110,2021-11-01 03:00:00.000,3.7
153810,360850111,2021-11-01 03:00:00.000,3.5
252602,36061NY09734,2021-11-01 03:00:00.000,3.99
70771,360610115,2021-11-01 03:00:00.000,3.4
107129,360810120,2021-11-01 03:00:00.000,5.4
252603,36081NY09285,2021-11-01 03:00:00.000,3.36
135835,360810125,2021-11-01 03:00:00.000,3.0
252604,36061NY08552,2021-11-01 03:00:00.000,4.53
252605,36061NY10130,2021-11-01 03:00:00.000,3.86
38939,360470052,2021-11-01 03:00:00.000,3.7
56592,360470118,2021-11-01 03:00:00.000,3.9
90921,360610135,2021-11-01 04:00:00.000,2.4
135836,360810125,2021-11-01 04:00:00.000,2.6
70772,360610115,2021-11-01 04:00:00.000,4.8
56593,360470118,2021-11-01 04:00:00.000,3.8
153811,360850111,2021-11-01 04:00:00.000,2.4
107130,360810120,2021-11-01 04:00:00.000,3.5
38940,360470052,2021-11-01 04:00:00.000,4.2
7181,360050110,2021-11-01 04:00:00.000,3.6
252607,36061NY08552,2021-11-01 04:00:00.000,4.69
252608,36061NY09734,2021-11-01 04:00:00.000,4.08
252609,36061NY10130,2021-11-01 04:00:00.000,3.42
252610,36081NY09285,2021-11-01 04:00:00.000,3.5
